STRUCTURE_NUMBER_008,LAT_016,LONG_017,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071
1.08E+13,32.979483333333334,-95.22549166666667,1.0,5.0,1.0,N,N,N,5,5,5.0,N,N,5.0,6
1.08E+13,33.00383333333333,-95.200275,1.0,5.0,1.0,N,N,N,5,6,6.0,6,N,5.0,6
1.08E+13,33.07298611111111,-95.13559166666667,1.0,5.0,1.0,N,N,N,5,7,6.0,N,N,5.0,6
1.08E+13,33.089622222222225,-95.22079722222223,1.0,5.0,1.0,N,N,N,6,7,6.0,N,N,5.0,6
1.08E+13,33.04924722222222,-95.21928333333334,1.0,5.0,1.0,7,6,7,6,N,6.0,4,N,5.0,9
1.08E+13,33.090786111111115,-95.211275,1.0,5.0,1.0,N,N,N,6,7,6.0,6,N,5.0,4
1.09E+13,33.64407222222222,-96.8704361111111,1.0,5.0,1.0,N,N,N,7,7,6.0,N,N,5.0,6
1.09E+13,33.64323888888889,-96.86574722222221,1.0,5.0,1.0,N,N,N,6,6,6.0,9,N,5.0,6
1.09E+13,33.63983888888889,-96.84678055555555,1.0,5.0,1.0,N,N,N,7,6,6.0,9,N,5.0,6
1.09E+13,33.635044444444446,-96.82059722222222,1.0,5.0,1.0,6,6,6,6,N,5.0,6,N,5.0,6
1.09E+13,33.62391111111111,-96.75755833333334,1.0,5.0,1.0,N,N,N,8,6,6.0,9,N,5.0,6
1.09E+13,33.625458333333334,-96.76833055555555,1.0,5.0,1.0,N,N,N,6,6,6.0,9,N,5.0,6
1.09E+13,33.621227777777776,-96.72834166666667,1.0,5.0,1.0,N,N,N,6,6,6.0,N,N,5.0,6
1.09E+13,33.63402222222222,-96.61688055555555,1.0,5.0,3.0,6,6,6,6,N,6.0,5,N,5.0,6
1.09E+13,33.63124722222222,-96.62982222222222,1.0,5.0,5.0,8,8,7,8,N,7.0,6,N,5.0,6
1.09E+13,33.63186388888889,-96.629775,1.0,5.0,5.0,7,8,7,6,N,7.0,6,N,5.0,6
1.09E+13,33.63509166666667,-96.6168861111111,1.0,5.0,5.0,8,8,6,6,N,6.0,4,N,5.0,6
1.09E+13,33.62786944444444,-96.64510277777778,1.0,1.0,5.0,7,7,7,N,N,7.0,9,7,5.0,N
1.09E+13,33.620019444444445,-96.69825,1.0,1.0,5.0,7,7,7,N,N,7.0,9,3,5.0,N
1.09E+13,33.64023611111111,-96.565175,1.0,5.0,1.0,N,N,N,6,6,6.0,9,N,5.0,6
1.09E+13,33.635286111111114,-96.536875,1.0,5.0,1.0,N,N,N,6,6,6.0,9,N,5.0,6
1.09E+13,33.634058333333336,-96.51910555555556,1.0,5.0,1.0,N,N,N,6,6,6.0,7,N,5.0,6
1.09E+13,33.63378055555555,-96.49992777777778,1.0,9.0,1.0,N,N,N,7,7,6.0,7,N,5.0,6
1.09E+13,33.63364444444444,-96.49616666666667,1.0,9.0,1.0,N,N,N,8,6,6.0,7,N,5.0,6
1.09E+13,33.6338,-96.47681666666666,1.0,5.0,1.0,N,N,N,6,6,6.0,9,N,5.0,6
1.09E+13,33.61009166666667,-96.40476666666667,1.0,5.0,1.0,N,N,N,7,6,6.0,9,N,5.0,6
1.09E+13,33.63363611111111,-96.49895000000001,1.0,5.0,5.0,7,8,7,6,N,7.0,6,N,5.0,9
1.09E+13,33.615141666666666,-96.44118888888889,1.0,5.0,5.0,7,8,7,6,N,7.0,7,N,5.0,9
1.09E+13,33.65624722222222,-96.93759166666668,1.0,1.0,5.0,8,7,7,N,N,7.0,7,6,5.0,N
1.09E+13,33.65609722222222,-96.93747222222223,1.0,1.0,5.0,8,7,7,N,N,7.0,7,6,5.0,N
1.09E+13,33.67361111111111,-96.90034166666668,1.0,5.0,1.0,N,N,N,6,6,5.0,N,N,5.0,6
1.09E+13,33.67377777777777,-96.86695555555555,1.0,2.0,5.0,7,6,7,N,N,6.0,7,6,5.0,N
1.09E+13,33.6736,-96.86707777777777,1.0,2.0,5.0,7,7,7,N,N,7.0,7,9,5.0,N
1.09E+13,33.672863888888884,-96.84736111111111,1.0,1.0,5.0,7,7,7,N,N,7.0,7,6,5.0,N
1.09E+13,33.672694444444446,-96.84737777777778,1.0,1.0,5.0,7,7,6,N,N,6.0,7,7,5.0,N
1.09E+13,33.67240555555556,-96.83943888888888,1.0,5.0,1.0,N,N,N,6,7,5.0,N,N,5.0,6
1.09E+13,33.67205833333333,-96.82715277777777,1.0,5.0,1.0,7,7,7,6,N,7.0,8,N,5.0,6
1.09E+13,33.671875,-96.82716666666666,1.0,5.0,1.0,6,7,7,6,N,7.0,8,N,5.0,6
1.09E+13,33.67178055555555,-96.79739722222222,1.0,5.0,1.0,6,6,6,6,N,6.0,9,N,5.0,6
1.09E+13,33.67159722222222,-96.79740277777778,1.0,5.0,1.0,6,6,6,6,N,6.0,9,N,5.0,6
1.09E+13,33.671619444444445,-96.780525,1.0,5.0,1.0,6,6,7,7,N,6.0,9,N,5.0,6
1.09E+13,33.67143055555555,-96.780525,1.0,5.0,1.0,6,6,6,5,N,6.0,8,N,5.0,6
1.09E+13,33.671033333333334,-96.71493611111111,1.0,5.0,1.0,6,6,7,6,N,6.0,8,N,5.0,6
1.09E+13,33.670855555555555,-96.71493611111111,1.0,5.0,1.0,6,7,6,6,N,6.0,8,N,5.0,6
1.09E+13,33.67109166666666,-96.69988611111111,1.0,5.0,1.0,N,N,N,6,7,5.0,N,N,5.0,9
1.09E+13,33.67120833333333,-96.65171388888889,1.0,5.0,1.0,6,6,6,7,N,6.0,8,N,5.0,6
1.09E+13,33.671033333333334,-96.65171944444445,1.0,5.0,1.0,6,6,6,6,N,6.0,8,N,5.0,6
1.09E+13,33.671194444444446,-96.64231111111111,1.0,1.0,5.0,7,6,7,N,N,6.0,8,6,5.0,N
1.09E+13,33.67102222222222,-96.64229166666668,1.0,1.0,5.0,7,7,7,N,N,7.0,8,6,5.0,N
1.09E+13,33.67169166666667,-96.90528888888889,1.0,1.0,5.0,8,6,7,N,N,6.0,7,6,5.0,N
1.09E+13,33.671702777777774,-96.90536666666667,1.0,1.0,5.0,8,6,7,N,N,6.0,7,6,5.0,N
1.09E+13,33.671499999999995,-96.69868055555555,1.0,1.0,5.0,7,6,7,N,N,6.0,9,7,5.0,N
1.09E+13,33.67073055555555,-96.61754166666665,1.0,1.0,5.0,7,7,7,N,N,7.0,9,7,5.0,N
1.09E+13,33.67110833333333,-96.63631111111111,1.0,5.0,1.0,N,N,N,6,7,5.0,N,N,5.0,9
1.09E+13,33.670825,-96.61501944444444,1.0,5.0,1.0,N,N,N,5,6,5.0,N,N,5.0,9
1.09E+13,33.668011111111106,-96.59834166666666,1.0,1.0,5.0,7,8,7,N,N,7.0,5,5,5.0,N
1.09E+13,33.66784166666667,-96.59840555555554,1.0,1.0,5.0,6,7,6,N,N,6.0,5,5,5.0,N
1.09E+13,33.666425,-96.59101944444444,1.0,4.0,5.0,7,8,7,N,N,7.0,5,5,5.0,N
1.09E+13,33.66624722222222,-96.59110833333332,1.0,4.0,5.0,7,8,7,N,N,7.0,5,5,5.0,N
1.09E+13,33.666041666666665,-96.58982222222222,1.0,5.0,1.0,N,N,N,6,6,5.0,N,N,5.0,6
1.09E+13,33.66962777777778,-96.60621388888889,1.0,1.0,5.0,7,8,7,N,N,7.0,5,6,5.0,N
1.09E+13,33.66028055555555,-96.56730277777777,1.0,5.0,1.0,N,N,N,6,6,5.0,N,N,5.0,9
1.09E+13,33.62938888888889,-96.40766388888889,1.0,1.0,5.0,7,8,7,N,N,7.0,9,9,5.0,N
1.09E+13,33.65002222222222,-96.48201666666667,1.0,5.0,5.0,7,7,7,6,N,7.0,9,N,5.0,9
1.09E+13,33.64972777777778,-96.47819722222222,1.0,9.0,5.0,7,7,7,7,N,7.0,9,N,5.0,9
1.09E+13,33.636472222222224,-96.43501111111111,1.0,5.0,5.0,7,8,7,5,N,7.0,9,N,5.0,9
1.09E+13,33.66715555555555,-96.59524166666667,1.0,1.0,5.0,7,6,7,N,N,6.0,8,6,5.0,N
1.09E+13,33.66731111111111,-96.5951361111111,1.0,1.0,5.0,7,7,7,N,N,7.0,8,6,5.0,N
1.09E+13,33.65023055555555,-96.4818,1.0,5.0,5.0,7,7,7,6,N,7.0,6,N,5.0,9
1.09E+13,33.64995,-96.4782,1.0,9.0,5.0,7,8,7,7,N,7.0,6,N,5.0,9
1.09E+13,33.6367,-96.435,1.0,5.0,5.0,7,8,7,6,N,7.0,6,N,5.0,9
1.09E+13,33.6593,-96.56083055555555,1.0,1.0,5.0,7,7,7,N,N,7.0,6,7,5.0,N
1.09E+13,33.79131388888889,-96.53111944444444,1.0,5.0,1.0,N,N,N,7,7,6.0,N,N,5.0,6
1.09E+13,33.779202777777776,-96.53205833333334,1.0,5.0,1.0,N,N,N,6,6,6.0,N,N,5.0,6
1.09E+13,33.801341666666666,-96.53809166666666,1.0,1.0,5.0,6,8,7,N,N,7.0,5,7,5.0,N
1.09E+13,33.77921944444444,-96.53224722222222,1.0,5.0,1.0,N,N,N,7,6,6.0,N,N,5.0,6
1.09E+13,33.80925555555555,-96.53463333333333,1.0,1.0,5.0,7,7,7,N,N,7.0,6,9,5.0,N
1.09E+13,33.80925833333333,-96.53483888888888,1.0,1.0,5.0,6,7,7,N,N,7.0,6,9,5.0,N
1.09E+13,33.80235833333333,-96.53739722222222,1.0,1.0,5.0,6,7,6,N,N,6.0,5,7,5.0,N
1.09E+13,33.82210555555556,-96.53353055555556,1.0,5.0,5.0,7,7,7,6,N,7.0,6,N,5.0,9
1.09E+13,33.822097222222226,-96.53317222222222,1.0,5.0,5.0,7,7,7,7,N,7.0,6,N,5.0,9
1.09E+13,33.65042222222222,-96.61207222222221,1.0,5.0,1.0,N,N,N,6,6,6.0,N,N,5.0,9
1.09E+13,33.717369444444444,-96.5603611111111,1.0,5.0,1.0,7,7,6,6,N,6.0,9,N,5.0,6
1.09E+13,33.648408333333336,-96.61257777777777,1.0,5.0,1.0,N,N,N,7,6,6.0,N,N,5.0,7
1.09E+13,33.64689722222222,-96.61273055555554,1.0,1.0,4.0,7,6,6,N,N,6.0,9,3,5.0,N
1.09E+13,33.64011388888889,-96.61524444444444,1.0,5.0,1.0,N,N,N,7,6,5.0,N,N,5.0,6
1.09E+13,33.637005555555554,-96.61606388888889,1.0,5.0,1.0,N,N,N,6,6,5.0,N,N,5.0,6
1.09E+13,33.71778055555556,-96.56087222222222,1.0,5.0,5.0,7,7,7,7,N,7.0,3,N,5.0,6
1.09E+13,33.64371944444444,-96.61428055555555,1.0,5.0,1.0,N,N,N,7,6,5.0,N,N,5.0,6
1.09E+13,33.75028888888889,-96.53715,1.0,4.0,5.0,7,7,7,7,N,7.0,2,9,5.0,N
1.09E+13,33.75028888888889,-96.53715,1.0,4.0,5.0,7,7,7,7,N,7.0,2,7,5.0,N
1.09E+13,33.60181388888889,-96.60862777777777,1.0,1.0,5.0,7,8,8,N,N,8.0,2,9,5.0,N
1.09E+13,33.62855,-96.61351388888889,1.0,1.0,5.0,9,9,8,N,N,8.0,2,9,5.0,N
1.09E+13,33.62852222222222,-96.61368055555555,1.0,1.0,5.0,9,9,8,N,N,8.0,2,9,5.0,N
1.09E+13,33.63791111111111,-96.61642777777777,1.0,1.0,5.0,9,9,9,9,N,9.0,9,9,5.0,N
1.09E+13,33.63795277777778,-96.61659999999999,1.0,1.0,5.0,9,9,9,N,N,9.0,9,9,5.0,N
1.09E+13,33.638597222222224,-96.61616388888888,1.0,1.0,5.0,9,9,9,9,N,9.0,2,N,5.0,N
1.09E+13,33.64003888888889,-96.616125,1.0,1.0,5.0,9,9,7,7,N,7.0,2,N,5.0,N
1.09E+13,33.57644722222223,-96.60141388888889,1.0,2.0,3.0,6,6,6,N,N,6.0,5,4,5.0,N
1.09E+13,33.57231388888889,-96.60126666666666,1.0,5.0,1.0,6,6,6,6,N,6.0,5,N,5.0,6
1.09E+13,33.61544444444445,-96.60946666666666,1.0,1.0,4.0,4,6,7,N,N,6.0,2,7,5.0,N
1.09E+13,33.61540277777778,-96.60968333333332,1.0,1.0,4.0,5,6,7,N,N,6.0,2,7,5.0,N
1.09E+13,33.61241666666667,-96.60860833333332,1.0,5.0,1.0,7,7,6,5,N,6.0,4,N,5.0,7
1.09E+13,33.61239722222222,-96.60947499999999,1.0,5.0,1.0,7,7,5,6,N,5.0,6,N,5.0,7
1.09E+13,33.61240277777778,-96.60893888888889,1.0,5.0,1.0,6,6,6,5,N,6.0,2,N,5.0,6
1.09E+13,33.61240277777778,-96.60915277777777,1.0,5.0,1.0,6,6,6,6,N,6.0,2,N,5.0,6
1.09E+13,33.5296,-96.61204722222222,1.0,1.0,5.0,6,6,6,N,N,6.0,2,6,5.0,N
1.09E+13,33.57231666666667,-96.60265277777778,1.0,5.0,1.0,7,7,7,6,N,7.0,4,N,5.0,6
1.09E+13,33.57231111111111,-96.60211388888888,1.0,5.0,1.0,6,6,6,7,N,6.0,5,N,5.0,6
1.09E+13,33.57229166666667,-96.60232777777777,1.0,5.0,1.0,6,6,6,6,N,6.0,5,N,5.0,6
1.09E+13,33.57607222222222,-96.60269444444444,1.0,2.0,5.0,7,7,7,N,N,7.0,4,8,5.0,N
1.09E+13,33.576080555555556,-96.60248055555554,1.0,2.0,5.0,7,7,7,N,N,7.0,4,6,5.0,N
1.09E+13,33.55332222222222,-96.60645833333332,1.0,1.0,5.0,7,7,6,N,N,6.0,9,9,5.0,N
1.09E+13,33.57588888888889,-96.60284444444444,1.0,2.0,5.0,7,8,7,N,N,7.0,5,9,5.0,N
1.09E+13,33.59537777777778,-96.60515555555556,1.0,1.0,5.0,7,7,7,N,N,7.0,7,5,5.0,N
1.09E+13,33.72041388888889,-96.55845,1.0,1.0,5.0,7,8,6,N,N,6.0,5,5,5.0,N
1.09E+13,33.720280555555554,-96.55913055555556,1.0,1.0,5.0,7,7,7,N,N,7.0,6,6,5.0,N
1.09E+13,33.50682777777778,-96.61824722222221,1.0,1.0,4.0,6,5,6,N,N,5.0,9,4,5.0,N
1.09E+13,33.46539722222222,-96.61303333333333,1.0,1.0,4.0,6,6,6,N,N,6.0,9,6,5.0,N
1.09E+13,33.457930555555556,-96.60879999999999,1.0,5.0,1.0,N,N,N,6,6,5.0,N,N,5.0,9
1.09E+13,33.444199999999995,-96.60125,1.0,5.0,1.0,N,N,N,6,7,5.0,N,N,5.0,9
1.09E+13,33.421413888888885,-96.58887222222222,1.0,1.0,4.0,7,7,6,N,N,6.0,9,3,5.0,N
1.09E+13,33.41003333333333,-96.58253611111111,1.0,5.0,1.0,N,N,N,6,6,5.0,N,N,5.0,6
1.09E+13,33.40018611111111,-96.58024444444445,1.0,1.0,5.0,7,7,7,N,N,7.0,6,6,5.0,N
1.09E+13,33.656502777777774,-96.61235277777777,1.0,5.0,1.0,N,N,N,6,6,5.0,N,N,5.0,6
1.09E+13,33.65555,-96.61226111111111,1.0,1.0,5.0,7,8,7,N,N,7.0,4,3,5.0,N
1.09E+13,33.65015277777778,-96.61153333333333,1.0,1.0,5.0,7,7,7,N,N,7.0,7,5,5.0,N
1.09E+13,33.65066111111111,-96.61033611111111,1.0,1.0,5.0,7,7,6,N,N,6.0,3,3,5.0,N
1.09E+13,33.6567,-96.61334722222222,1.0,5.0,1.0,N,N,N,7,6,5.0,N,N,5.0,7
1.09E+13,33.662236111111106,-96.61156388888888,1.0,1.0,5.0,7,7,7,N,N,7.0,9,7,5.0,N
1.09E+13,33.670424999999994,-96.60998611111111,1.0,1.0,5.0,6,6,7,N,N,6.0,6,9,5.0,N
1.09E+13,33.67046111111111,-96.61018055555554,1.0,1.0,5.0,6,7,7,N,N,7.0,6,9,5.0,N
1.09E+13,33.67037222222222,-96.60964166666666,1.0,1.0,5.0,6,7,7,N,N,7.0,3,7,5.0,N
1.09E+13,33.67049722222222,-96.61051666666665,1.0,1.0,5.0,6,6,7,N,N,6.0,3,7,5.0,N
1.09E+13,33.71785277777778,-96.5881,1.0,5.0,5.0,7,8,7,7,N,7.0,5,N,5.0,7
1.09E+13,33.71761388888889,-96.58548333333333,1.0,5.0,5.0,6,7,7,6,N,7.0,5,N,5.0,6
1.09E+13,33.71758888888889,-96.58526944444444,1.0,5.0,5.0,7,7,7,6,N,7.0,7,N,5.0,6
1.09E+13,33.717625000000005,-96.5849361111111,1.0,5.0,5.0,7,7,7,6,N,7.0,5,N,5.0,7
1.09E+13,33.72099166666667,-96.58549722222222,1.0,1.0,5.0,7,7,7,N,N,7.0,2,3,5.0,N
1.09E+13,33.721130555555554,-96.585725,1.0,1.0,5.0,7,8,7,N,N,7.0,6,3,5.0,N
1.09E+13,33.72927222222222,-96.58521666666667,1.0,1.0,5.0,6,7,7,N,N,7.0,5,3,5.0,N
1.09E+13,33.72914166666667,-96.58541944444444,1.0,1.0,5.0,6,7,7,N,N,7.0,5,3,5.0,N
1.09E+13,33.748269444444446,-96.58528333333332,1.0,1.0,5.0,7,7,7,N,N,7.0,5,3,5.0,N
1.09E+13,33.74827777777778,-96.58550277777778,1.0,1.0,5.0,6,7,6,N,N,6.0,5,3,5.0,N
1.09E+13,33.76229444444444,-96.58530277777777,1.0,1.0,5.0,7,6,7,N,N,6.0,4,3,5.0,N
1.09E+13,33.77860277777778,-96.58413333333333,6.0,1.0,5.0,7,6,7,N,N,6.0,6,6,5.0,N
1.09E+13,33.77173888888889,-96.58495555555555,1.0,2.0,5.0,7,7,6,N,N,6.0,5,5,5.0,N
1.09E+13,33.77173333333333,-96.58473611111111,1.0,2.0,5.0,7,8,6,N,N,6.0,5,5,5.0,N
1.09E+13,33.78901111111111,-96.57201944444444,6.0,1.0,5.0,6,6,7,N,N,6.0,4,7,5.0,N
1.09E+13,33.79430555555555,-96.55576111111111,6.0,1.0,5.0,7,7,7,N,N,7.0,6,7,5.0,N
1.09E+13,33.790616666666665,-96.56718055555555,1.0,5.0,1.0,N,N,N,6,7,6.0,N,N,5.0,9
1.09E+13,33.680819444444445,-96.60776944444444,1.0,1.0,5.0,7,7,7,N,N,7.0,5,3,5.0,N
1.09E+13,33.68087777777777,-96.60761944444444,1.0,1.0,5.0,7,8,7,N,N,7.0,5,4,5.0,N
1.09E+13,33.69300833333333,-96.59974166666666,1.0,1.0,5.0,7,7,7,N,N,7.0,2,5,5.0,N
1.09E+13,33.708022222222226,-96.58954166666666,1.0,1.0,5.0,7,7,7,N,N,7.0,5,3,5.0,N
1.09E+13,33.70803055555556,-96.58978333333333,1.0,1.0,5.0,7,7,7,N,N,7.0,5,6,5.0,N
1.09E+13,33.796794444444444,-96.54804722222222,1.0,5.0,1.0,N,N,N,7,7,6.0,N,N,5.0,9
1.09E+13,33.72083888888889,-96.57300833333333,1.0,5.0,1.0,N,N,N,6,6,6.0,N,N,5.0,6
1.09E+13,33.72066944444445,-96.56526944444444,1.0,1.0,5.0,6,7,6,N,N,6.0,5,6,5.0,N
1.09E+13,33.72048055555556,-96.56533333333333,1.0,1.0,5.0,7,7,6,N,N,6.0,6,5,5.0,N
1.09E+13,33.72046666666667,-96.56285555555556,1.0,5.0,1.0,N,N,N,5,6,6.0,N,N,5.0,9
1.09E+13,33.72253055555556,-96.56292222222221,1.0,5.0,1.0,N,N,N,6,7,6.0,N,N,5.0,9
1.09E+13,33.64847777777778,-96.8945138888889,1.0,5.0,1.0,N,N,N,7,7,5.0,N,N,5.0,6
1.09E+13,33.60435833333334,-96.90835555555556,1.0,5.0,1.0,N,N,N,6,7,5.0,9,N,5.0,6
1.09E+13,33.45935277777778,-96.91977777777778,1.0,5.0,1.0,N,N,N,6,7,5.0,N,N,5.0,6
1.09E+13,33.44621944444444,-96.92399166666667,1.0,5.0,5.0,7,7,7,8,N,7.0,6,N,5.0,9
1.09E+13,33.50496111111111,-96.90795833333334,1.0,5.0,5.0,7,7,7,8,N,7.0,6,N,5.0,9
1.09E+13,33.51197222222222,-96.9075888888889,1.0,5.0,5.0,8,7,7,7,N,7.0,6,N,5.0,9
1.09E+13,33.60268611111111,-96.9110388888889,1.0,5.0,1.0,N,N,N,5,6,6.0,3,N,5.0,3
1.09E+13,33.81821388888889,-96.859175,1.0,5.0,1.0,N,N,N,6,6,6.0,N,N,5.0,9
1.09E+13,33.68705555555555,-96.90571944444444,1.0,5.0,1.0,7,7,6,6,N,6.0,5,N,5.0,6
1.09E+13,33.682761111111105,-96.90581666666667,1.0,5.0,1.0,7,6,6,5,N,6.0,5,N,5.0,8
1.09E+13,33.66716666666667,-96.90144166666667,1.0,5.0,1.0,N,N,N,6,6,5.0,N,N,5.0,6
1.09E+13,33.65362777777778,-96.89339166666667,1.0,4.0,4.0,7,6,6,N,N,6.0,4,6,5.0,N
1.09E+13,33.86253333333333,-96.83301388888889,1.0,5.0,4.0,4,6,5,6,N,5.0,3,N,5.0,9
1.09E+13,33.778216666666665,-96.88816944444446,1.0,5.0,5.0,7,8,7,7,N,7.0,5,N,5.0,9
1.09E+13,33.75199722222222,-96.9011,1.0,5.0,5.0,7,8,7,6,N,7.0,5,N,5.0,9
1.09E+13,33.790591666666664,-96.87925277777777,1.0,5.0,5.0,7,7,7,7,N,7.0,5,N,5.0,9
1.09E+13,33.42413611111111,-96.75563333333334,1.0,5.0,1.0,N,N,N,7,7,5.0,N,N,5.0,6
1.09E+13,33.49970277777778,-96.71704444444444,1.0,2.0,5.0,7,7,6,N,N,6.0,5,7,5.0,N
1.09E+13,33.69546944444444,-96.68506944444445,1.0,5.0,1.0,N,N,N,5,7,7.0,N,N,5.0,9
1.09E+13,33.70098055555556,-96.68355,1.0,5.0,1.0,N,N,N,7,7,7.0,N,N,5.0,9
1.09E+13,33.720330555555556,-96.68328055555556,1.0,5.0,1.0,N,N,N,7,7,7.0,N,N,5.0,9
1.09E+13,33.73795,-96.68216944444445,1.0,5.0,5.0,7,6,6,5,N,6.0,9,N,5.0,7
1.09E+13,33.7575,-96.68146944444445,1.0,2.0,5.0,7,7,7,N,N,7.0,9,9,5.0,N
1.09E+13,33.790502777777775,-96.67760277777778,1.0,5.0,1.0,N,N,N,6,7,6.0,N,N,5.0,6
1.09E+13,33.60998333333333,-96.52647777777777,1.0,9.0,1.0,8,8,5,5,N,5.0,6,N,5.0,7
1.09E+13,33.608088888888894,-96.52540833333333,1.0,5.0,1.0,7,7,5,5,N,5.0,6,N,5.0,9
1.09E+13,33.60731388888889,-96.52495555555555,1.0,9.0,1.0,8,8,6,5,N,6.0,6,N,5.0,9
1.09E+13,33.61510555555556,-96.54207222222222,1.0,5.0,5.0,8,8,6,6,N,6.0,6,N,5.0,9
1.09E+13,33.579483333333336,-96.49624166666666,1.0,5.0,5.0,8,8,7,7,N,7.0,6,N,5.0,9
1.09E+13,33.55529444444444,-96.45638055555555,1.0,5.0,1.0,N,N,N,6,7,6.0,6,N,5.0,7
1.09E+13,33.54189722222222,-96.44237777777778,1.0,5.0,1.0,N,N,N,7,7,6.0,7,N,5.0,7
1.09E+13,33.52948333333333,-96.42061111111111,1.0,5.0,1.0,N,N,N,7,7,6.0,7,N,5.0,7
1.09E+13,33.49656388888889,-96.38804166666668,1.0,5.0,2.0,7,7,6,5,N,6.0,6,N,5.0,6
1.09E+13,33.790841666666665,-96.6072611111111,1.0,5.0,1.0,N,N,N,6,7,6.0,N,N,5.0,6
1.09E+13,33.784166666666664,-96.59378888888888,1.0,5.0,1.0,N,N,N,7,7,5.0,N,N,5.0,6
1.09E+13,33.775372222222224,-96.56028888888889,1.0,2.0,5.0,7,5,7,N,N,5.0,6,5,5.0,N
1.09E+13,33.77523055555555,-96.55268888888888,1.0,5.0,1.0,N,N,N,6,6,6.0,N,N,5.0,9
1.09E+13,33.778083333333335,-96.54171388888889,1.0,5.0,1.0,N,N,N,6,6,6.0,N,N,5.0,6
1.09E+13,33.782313888888886,-96.533525,1.0,5.0,1.0,N,N,N,6,6,6.0,N,N,5.0,6
1.09E+13,33.719838888888894,-96.456025,1.0,9.0,1.0,7,6,6,6,N,6.0,9,N,5.0,9
1.09E+13,33.69944722222222,-96.42265555555556,1.0,5.0,1.0,N,N,N,6,6,6.0,N,N,5.0,6
1.09E+13,33.719375,-96.45504166666667,1.0,5.0,5.0,7,7,7,6,N,7.0,7,N,5.0,6
1.09E+13,33.68404444444444,-96.47094166666668,1.0,9.0,1.0,N,N,N,7,7,6.0,N,N,5.0,6
1.09E+13,33.66842222222222,-96.45884722222222,1.0,5.0,1.0,N,N,N,7,6,6.0,9,N,5.0,6
1.09E+13,33.61488333333333,-96.41003333333335,1.0,5.0,1.0,N,N,N,7,6,6.0,9,N,5.0,6
1.09E+13,33.70209444444445,-96.49155555555555,1.0,9.0,1.0,N,N,N,8,7,6.0,N,N,5.0,6
1.09E+13,33.68266111111111,-96.470175,1.0,9.0,1.0,N,N,N,8,6,6.0,7,N,5.0,6
1.09E+13,33.73308055555556,-96.52027222222222,1.0,5.0,1.0,6,7,7,7,N,7.0,3,N,5.0,9
1.09E+13,33.685424999999995,-96.47172222222223,1.0,5.0,5.0,8,6,6,5,N,6.0,6,N,5.0,9
1.09E+13,33.70097222222223,-96.49017222222223,1.0,5.0,5.0,8,7,6,6,N,6.0,6,N,5.0,6
1.09E+13,33.65891111111111,-96.44833055555556,1.0,5.0,5.0,7,7,7,7,N,7.0,6,N,5.0,8
1.09E+13,33.63348055555556,-96.42253333333333,1.0,1.0,5.0,7,7,7,N,N,7.0,9,7,5.0,N
1.09E+13,33.52721388888889,-96.403575,1.0,5.0,1.0,N,N,N,6,6,5.0,9,N,5.0,6
1.09E+13,33.51970277777777,-96.40273333333334,1.0,5.0,1.0,N,N,N,6,6,5.0,N,N,5.0,6
1.09E+13,33.51076388888889,-96.40173333333334,1.0,1.0,5.0,8,6,6,N,N,6.0,2,3,5.0,N
1.09E+13,33.56046666666666,-96.87348333333333,1.0,5.0,1.0,N,N,N,7,7,6.0,3,N,5.0,6
1.09E+13,33.560069444444444,-96.86271666666666,1.0,5.0,1.0,N,N,N,7,7,6.0,5,N,5.0,6
1.09E+13,33.55972777777777,-96.85348888888889,1.0,5.0,1.0,N,N,N,7,7,6.0,6,N,5.0,6
1.09E+13,33.52997777777777,-96.62130277777777,1.0,5.0,1.0,8,7,7,6,N,6.0,2,N,5.0,6
1.09E+13,33.53245833333333,-96.82045,1.0,5.0,1.0,7,7,7,7,N,7.0,4,N,5.0,6
1.09E+13,33.52601666666666,-96.80713333333333,1.0,5.0,5.0,8,8,7,7,N,7.0,7,N,5.0,9
1.09E+13,33.5221,-96.38725000000001,1.0,5.0,5.0,8,7,7,6,N,7.0,5,N,5.0,8
1.09E+13,33.52307777777778,-96.38593611111112,1.0,9.0,1.0,N,N,N,5,6,6.0,N,N,5.0,7
1.09E+13,33.70601944444445,-96.584125,1.0,5.0,1.0,N,N,N,6,7,5.0,N,N,5.0,6
1.09E+13,33.781130555555556,-96.55507222222222,1.0,2.0,5.0,7,8,8,N,N,8.0,9,9,5.0,N
1.09E+13,33.8069,-96.563,1.0,5.0,5.0,7,8,7,7,N,7.0,9,N,5.0,9
1.09E+13,33.76229166666667,-96.6468638888889,1.0,2.0,5.0,7,8,7,N,N,7.0,7,4,5.0,N
1.09E+13,33.76273611111111,-96.65950277777779,1.0,5.0,1.0,N,N,N,7,7,5.0,N,N,5.0,6
1.09E+13,33.76231666666666,-96.64640833333334,1.0,2.0,5.0,7,7,7,N,N,7.0,6,4,5.0,N
1.09E+13,33.619641666666666,-96.41052222222223,1.0,5.0,1.0,N,N,N,5,7,6.0,N,N,5.0,6
